van_precinct_id,van_precinct_name,county_name,Current Region,Current Turf,HDs,Zips,voters,supporters
1992183,315 - Williams,Prince William,R04 - Prince William,R04B - Dumfries,023,"22026, 22015",3574,2775
295962,726 - Magarity,Fairfax,R02 - Fairfax,R02G - McLean,012,"22101, 22182, 22102",5517,3889
296055,303 - Sontag,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24092, 24151",2170,474
2257699,105 - Precinct 105,Arlington,R01 - Inner Nova,R01D - Barcroft,003,22204,3122,2580
295841,303 - Churchill,Fairfax,R02 - Fairfax,R02G - McLean,006,"22101, 20170, 22066",1788,1026
297502,308 - Three Hundred Eight,Richmond (City),R06 - North Richmond,R06C - Highland Park,078,23227,1869,1528
296316,604 - Ridgeway #2,Henry,R13 - Southwest,R13A -  Greater CD9,048,24148,1527,230
296905,101 - Berlin,Southampton,R09 - Suffolk,R09D - Misc,083,"23878, 23866, 23851, 23898, 23888, 23601",1046,104
297357,310 - Marshall,Newport News (City),R08 - Newport News,R08D - Newport News,085,23607,1782,1619
297059,104 - West Pound,Wise,R13 - Southwest,R13B - Galax,045,"24230, 24279, 24293, 24219",2623,185
297606,301 - White Marsh,Suffolk (City),R09 - Suffolk,R09C - HD 89,089,23434,800,597
2257763,601 - Jackson,Louisa,R05 - Fredericksburg,R05D - SW,059,"23228, 23024, 23192, 23117, 23015",4044,771
295652,201 - Red Oak Wylliesburg,Charlotte,R14 - Charlottesville,R14D - South,050,"23964, 23967, 23927, 23937, 23924, 23962, 23976",1270,412
295840,302 - Chesterbrook,Fairfax,R02 - Fairfax,R02G - McLean,006,"22207, 22101",2835,1885
295850,314 - McLean,Fairfax,R02 - Fairfax,R02G - McLean,006,"22102, 22182, 22101",2975,1981
295859,323 - Shouse,Fairfax,R02 - Fairfax,R02H - Reston,006,"22031, 22182",2395,1506
295922,606 - Hollin Hall,Fairfax,R04 - Prince William,R04C - Groveton,016,22308,3019,1857
296894,301 - Chilhowie,Smyth,R13 - Southwest,R13B - Galax,046,"24236, 24354, 24319, 24370, 24340",3022,202
296959,406 - Aquia,Stafford,R04 - Prince William,R04B - Dumfries,023,22554,930,649
297190,301 - Precinct 3-1,Covington (City),R12 - Shenandoah,R12B - North Roanoke,037,24426,726,298
296056,304 - Dickinson,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24137, 24531, 24151, 24092",1140,297
295515,303 - Forest Alliance Church,Bedford,R13 - Southwest,R13E - Lynchburg,053,24551,1241,148
295519,402 - Thomas Jefferson Elem School,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24502, 24551",2520,327
296554,301 - Precinct 3-1,Northampton,R10 - Virginia Beach / Norfolk,R10F - North,100,"23307, 23350, 23413, 23421, 23707, 23405, 23354",1786,983
296871,503 - Manville,Scott,R13 - Southwest,R13B - Galax,045,"24250, 24251, 24244",459,11
297043,602 - Mendota,Washington,R13 - Southwest,R13B - Galax,044,"24270, 24210, 24202, 24258",565,32
297210,101 - Precinct 1-1,Emporia (City),R11 - Southside,R11A - Emporia,083,23847,669,477
1992185,211 - Alex Renew,Alexandria (City),R01 - Inner Nova,R01A - Alexandria,005,"22304, 22602, 22314",4090,3057
2257741,113 - Precinct 113,Arlington,R01 - Inner Nova,R01D - Barcroft,003,22204,2312,1906
2274045,506 - Buck Mountain,Roanoke,R12 - Shenandoah,R12C - South Roanoke,039,24018,544,141
296949,102 - Simpson,Stafford,R04 - Prince William,R04E - HD 64,064,"22556, 22406",3509,1132
297027,502 - Bentonville,Warren,R12 - Shenandoah,R12E - Winchester,033,"22610, 22066, 22630",1234,165
297424,504 - Larrymore,Norfolk (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,093,23518,2579,1557
2274006,105 - Diamond Hill Baptist Church,Bedford,R13 - Southwest,R13E - Lynchburg,051,"24121, 24179, 24095",1384,141
296075,202 - Albin,Frederick,R12 - Shenandoah,R12E - Winchester,032,"22603, 24012",2533,482
296826,405 - Ottobine,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22812, 22831, 22821",2101,156
972598,213 - Southside,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,"23234, 23832",2268,1594
296836,203 - Dayton,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22801, 22821, 22902",1195,226
297411,406 - Barron Black,Norfolk (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,093,"23509, 23513, 23518",2004,1207
297682,056 - Precinct 56,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,099,23452,1548,543
295517,305 - Forest Fire Station #2,Bedford,R13 - Southwest,R13E - Lynchburg,051,"24551, 24570, 24556, 24504, 24550",1682,176
296038,301 - Courthouse,Floyd,R13 - Southwest,R13A -  Greater CD9,047,"24149, 24091, 24073",2373,600
296190,504 - Studley,Hanover,R06 - North Richmond,R06D - Mechanicsville,060,"23116, 23069",1745,277
296746,302 - Hiwassee,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24313, 24347",582,57
296962,402 - Brooke,Stafford,R04 - Prince William,R04E - HD 64,064,"22405, 22554",2385,815
297659,033 - Precinct 33,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10I - South,098,"23456, 23457",1739,265
296280,508 - Elko,Henrico,R07 - South Richmond,R07A - East,081,"23231, 23150",807,179
296800,201 - Collierstown,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,24450,676,126
296859,101 - Weber City,Scott,R13 - Southwest,R13B - Galax,045,"24251, 24290",1177,57
297646,020 - Precinct 20,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10J - West Norfolk,100,23455,2140,810
295370,401 - Scottsville,Albemarle,R14 - Charlottesville,R14C - S Charlottesville,055,"24562, 24590, 22937, 22406, 22902, 22935",1914,744
2228479,220 - North Park,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,"23059, 23227, 23223",1005,543
296411,309 - Aldie,Loudoun,R03 - Loudoun,R03C - HD 30,030,"20132, 20117, 20152, 20175, 20198, 20105, 20148, 20187",1102,431
297250,107 - Lindsay,Hampton (City),R08 - Newport News,R08A - Hampton,087,"23605, 23608, 23661, 23669, 23666",2768,2321
297318,003 - Precinct #3,Martinsville (City),R13 - Southwest,R13A -  Greater CD9,048,24112,1465,910
297387,212 - Park Place,Norfolk (City),R10 - Virginia Beach / Norfolk,R10D - Norfolk,092,"23508, 23504, 23517",2551,2161
297398,305 - Lafayette-Winona,Norfolk (City),R10 - Virginia Beach / Norfolk,R10E - Norfolk Central,093,"23513, 23509",2285,1719
296616,308 - Mt Airy,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24563, 24557, 24577, 24569",989,413
296825,204 - Mt Clinton,Rockingham,R12 - Shenandoah,R12A - Harrisonburg,035,"22831, 22801, 22830, 22802",1927,266
296942,602 - Smith Station Elementary,Spotsylvania,R05 - Fredericksburg,R05D - SW,063,"22407, 22401",4430,2262
297653,027 - Precinct 27,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23464, 23462",1651,573
295355,103 - Branchlands,Albemarle,R14 - Charlottesville,R14B - NE Charlottesville,054,22901,1333,912
297246,103 - City Hall,Hampton (City),R08 - Newport News,R08A - Hampton,087,"23669, 23607, 23084, 23661",2686,2150
296811,501 - Goshen,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,24439,621,60
297014,501 - Springville,Tazewell,R13 - Southwest,R13B - Galax,043,"24630, 24605",2069,87
297067,403 - St Paul,Wise,R13 - Southwest,R13B - Galax,045,"24228, 24283, 24230",995,96
2228519,614 - Rosa Parks,Prince William,R04 - Prince William,R04A - Dale City,024,"22193, 22191",3439,2202
296205,104 - Greendale,Henrico,R06 - North Richmond,R06G - West,080,"23228, 23230, 22535",1788,1128
546531,092 - Precinct 92,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10G - North Norfolk,099,23452,2202,764
297456,021 - Hendricks/Kendall Recreation Center,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,"23707, 23704, 23701",1365,1235
297544,908 - Nine Hundred Eight,Richmond (City),R07 - South Richmond,R07H - West,077,"23225, 23890, 23235",2583,2215
295787,101 - Greater Tappahannock,Essex,R05 - Fredericksburg,R05A - East,068,"22503, 22560, 23693, 22443",1950,956
296275,503 - Cedar Fork,Henrico,R06 - North Richmond,R06D - Mechanicsville,080,"23229, 23223, 23075",2168,1797
2228439,513 - Woodbridge,Prince William,R04 - Prince William,R04F - Lake Ridge,025,"20148, 22060, 22192",4008,2443
296990,601 - Blackwater,Sussex,R11 - Southside,R11A - Emporia,083,"23842, 23890",885,369
296112,201 - Three Square,Goochland,R14 - Charlottesville,R14A - Central,056,"23238, 23063, 23153, 23102",2060,723
296304,402 - Daniels Creek,Henry,R13 - Southwest,R13A -  Greater CD9,048,"24112, 24055, 24078, 24089",1503,402
296754,401 - Scrabble,Rappahannock,R03 - Loudoun,R03F - Misc,061,"22713, 23103, 22740, 20106, 22716, 22749",1216,422
297329,108 - Katherine Johnson,Newport News (City),R08 - Newport News,R08B - HD 69,069,23603,1388,882
295999,905 - Franklin,Fairfax,R02 - Fairfax,R02F - Herndon,008,"22033, 20171",2941,1915
1892693,735 - Rotonda,Fairfax,R02 - Fairfax,R02I - Vienna,012,"22031, 22102, 20124",1521,1031
296067,701 - Rocky Mount East,Franklin,R13 - Southwest,R13A -  Greater CD9,039,24151,1833,519
296297,203-Horsepasture #2,Henry,R13 - Southwest,R13A -  Greater CD9,048,"24148, 24112",1577,717
295529,603 - Bedford Moose Lodge,Bedford,R13 - Southwest,R13E - Lynchburg,053,"24523, 24174",1339,144
296797,102 - Ben Salem,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,"24450, 24416",688,127
296872,504 - Rye Cove,Scott,R13 - Southwest,R13B - Galax,045,"24244, 24250, 24251",889,21
297521,604 - Six Hundred Four,Richmond (City),R06 - North Richmond,R06C - Highland Park,079,23222,1825,1675
2274038,604 - Courthouse Road Elementary,Spotsylvania,R05 - Fredericksburg,R05C - HD 66,"063, 066","22407, 22553, 22520",3143,1501
295638,302 - Sylvatus,Carroll,R13 - Southwest,R13B - Galax,047,"24347, 24343, 24312, 24360",979,70
295765,301 - West Dante,Dickenson,R13 - Southwest,R13B - Galax,045,"24272, 24283",277,15
295842,304 - Cooper,Fairfax,R02 - Fairfax,R02H - Reston,006,"22102, 22101",2541,1416
1569575,929 - Difficult Run,Fairfax,R02 - Fairfax,R02I - Vienna,011,"22181, 22124",591,315
295502,301 - Fairview,Bath,R12 - Shenandoah,R12D - Staunton,035,"24487, 24445, 24460, 24432",553,64
296525,404 - Precinct D-4,Montgomery,R13 - Southwest,R13D - HD 41,041,"24138, 24073, 24149",1372,191
296735,705 - Potomac View,Prince William,R04 - Prince William,R04I - Woodbridge,019,"20110, 22191",2494,1678
296992,101 - Indian Valley,Tazewell,R13 - Southwest,R13B - Galax,043,24605,942,43
297175,044 - Nansemond,Chesapeake (City),R09 - Suffolk,R09C - HD 89,089,23321,2728,1519
296807,303 - Falling Spring,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,"24555, 24579, 24578",530,80
296171,202 - Blunts,Hanover,R06 - North Richmond,R06E - North,059,"22407, 23015, 23047, 23005",1422,348
296232,218 - Moody,Henrico,R06 - North Richmond,R06C - Highland Park,080,23228,1001,585
296572,402 - Precinct 4-2,Nottoway,R14 - Charlottesville,R14D - South,072,"23824, 23002, 23894",822,222
296118,101 - Bridle Creek,Grayson,R13 - Southwest,R13B - Galax,046,"24326, 24348, 24363",688,80
296457,101 - Plymouth,Lunenburg,R11 - Southside,R11A - Emporia,050,"23974, 23805",1030,262
296981,101 - Waverly,Sussex,R11 - Southside,R11A - Emporia,083,23890,1029,786
295590,603 - Hurricane,Buchanan,R13 - Southwest,R13B - Galax,043,"24217, 24260, 24239, 24656",540,81
295866,401 - Bush Hill,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22312, 22310",3813,2544
2228480,615 - Commons,Prince William,R04 - Prince William,R04B - Dumfries,019,"22172, 22191",410,324
295591,701 - Whitewood,Buchanan,R13 - Southwest,R13B - Galax,043,"24614, 24634, 24639, 24631, 24622, 24637, 24657",1163,105
297355,308 - Jefferson,Newport News (City),R08 - Newport News,R08D - Newport News,085,"23605, 23607",1241,1160
296384,501 - Saint Charles,Lee,R13 - Southwest,R13B - Galax,045,"24277, 24282, 24265",717,40
295388,103 - Dameron,Alleghany,R12 - Shenandoah,R12B - North Roanoke,037,24426,414,29
295868,404 - Edison #1,Fairfax,R04 - Prince William,R04G - Spring Hill,017,"22310, 22315",2040,1437
296602,105 - Chatham,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24531, 24527, 24549",1048,193
2228481,935 - Robinson Mill,Fairfax,R02 - Fairfax,R02B - Centreville,009,20121,990,718
296868,401 - Gate City,Scott,R13 - Southwest,R13B - Galax,045,24251,2953,164
297025,402 - West Shenandoah,Warren,R12 - Shenandoah,R12E - Winchester,031,"22630, 22663",1935,440
297194,002 - Ward Two,Danville (City),R13 - Southwest,R13C - The Hollers,049,24541,925,545
297050,102 - Precinct 1-2,Westmoreland,R05 - Fredericksburg,R05A - East,067,"22572, 22469, 22520, 22560",1071,449
2228462,113 - Lakes,Prince William,R04 - Prince William,R04D - HD 22,022,"20136, 20109",3323,1729
1569565,204 - Madison,Fairfax,R02 - Fairfax,R02I - Vienna,012,22181,1066,749
295490,502 - Middlebrook,Augusta,R12 - Shenandoah,R12D - Staunton,035,"24479, 24440, 24401, 24472, 24459",957,111
2228493,138 - Eagle View #2,Fairfax,R02 - Fairfax,R02D - Fair Oaks,010,"22209, 22030, 22206",2160,1270
296233,219 - Mountain,Henrico,R06 - North Richmond,R06E - North,059,23060,911,583
297138,007 - Greenbrier,Chesapeake (City),R09 - Suffolk,R09A - Chesapeake,090,23320,2740,1069
2257749,152 - Precinct 152,Arlington,R01 - Inner Nova,R01F - Crystal City,002,"22206, 22202",2916,2378
295492,504 - White Hill,Augusta,R12 - Shenandoah,R12D - Staunton,036,"24401, 24440, 24472, 24450, 24477",3571,435
296266,410 - Pemberton,Henrico,R06 - North Richmond,R06G - West,058,"23229, 23238",3018,1776
296749,402 - Walker,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24084, 24301",1014,83
296903,702 - Sugar Grove,Smyth,R13 - Southwest,R13B - Galax,046,"24375, 24311, 24368",1121,86
296161,605 - Union,Halifax,R13 - Southwest,R13C - The Hollers,049,"24558, 24592",540,171
295568,302 - Danieltown,Brunswick,R11 - Southside,R11A - Emporia,083,"23824, 23876, 23920, 23821, 23938",996,396
295639,303 - Dugspur,Carroll,R13 - Southwest,R13B - Galax,047,"24347, 24105, 24325, 24380, 24343",542,43
296235,222 - Randolph,Henrico,R06 - North Richmond,R06D - Mechanicsville,059,23060,343,268
297316,001 - Precinct #1,Martinsville (City),R13 - Southwest,R13A -  Greater CD9,048,"24112, 23141",817,663
297634,008 - Precinct 8,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10C - HD 97,097,"23454, 23452",3633,1631
2228447,401 - Bowling Green,Isle of Wight,R09 - Suffolk,R09B - HD 84,084,"23430, 23487",1672,306
296058,402 - Ferrum,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24151, 24088, 24067",1457,235
296360,202 - Courthouse,King William,R11 - Southside,R11B - Gloucester,068,"23177, 23009, 23086, 23181",2153,515
296875,603 - Fairview,Scott,R13 - Southwest,R13B - Galax,045,"24221, 24244",351,13
297593,010 - Hidden Valley,Salem (City),R12 - Shenandoah,R12B - North Roanoke,040,24153,2699,736
296604,108 - West Blairs,Pittsylvania,R13 - Southwest,R13C - The Hollers,049,"24527, 24549, 24540",889,210
295592,702 - Contrary,Buchanan,R13 - Southwest,R13B - Galax,043,"24624, 24639, 24631, 24649",830,73
296873,601 - Clinchport,Scott,R13 - Southwest,R13B - Galax,045,24244,674,22
297034,203 - Hayters Gap,Washington,R13 - Southwest,R13B - Galax,044,"24370, 24361, 24210",722,41
1569604,302 - Patrick Henry #2,Louisa,R05 - Fredericksburg,R05D - SW,059,23093,1791,590
295730,502 - Blue Ridge,Clarke,R12 - Shenandoah,R12E - Winchester,031,"22611, 20135",655,179
2257706,519 - Buford,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,077,23235,360,219
296539,402 - Montebello,Nelson,R14 - Charlottesville,R14A - Central,053,"22976, 24483, 22952, 24464",181,51
296496,604 - Lake Gaston,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23950, 23917, 23919",1099,199
296901,602 - Royal Oak West,Smyth,R13 - Southwest,R13B - Galax,046,"24354, 24319",937,74
2274047,108 - Precinct 108,Virginia Beach (City),R10 - Virginia Beach / Norfolk,R10A - Virginia Beach,100,23451,822,329
296948,105 - Rocky Run,Stafford,R05 - Fredericksburg,R05B - HD 65,065,"22202, 22406",1996,856
297233,601 - Precinct 6-1,Franklin (City),R09 - Suffolk,R09B - HD 84,084,23851,1134,611
2228463,736 - Bedford,Fairfax,R02 - Fairfax,R02C - East Fairfax,014,22031,771,556
296812,502 - Meadowview,Rockbridge,R12 - Shenandoah,R12D - Staunton,036,"24450, 24473",1213,320
2274043,202 - Ward 2,Fauquier,R03 - Loudoun,R03F - Misc,061,"22734, 20186",1426,695
2274011,311 - Three Hundred Eleven,Richmond (City),R06 - North Richmond,R06C - Highland Park,078,23220,909,713
297459,023 - Westhaven Baptist Church,Portsmouth (City),R09 - Suffolk,R09E - Portsmouth,088,"23707, 23701",1958,674
296741,103 - West Cloyd,Pulaski,R13 - Southwest,R13A -  Greater CD9,042,"24141, 24084",1011,129
296886,501 - Cedar Creek,Shenandoah,R12 - Shenandoah,R12A - Harrisonburg,033,"22654, 22644",225,27
295771,501 - Tarpon,Dickenson,R13 - Southwest,R13B - Galax,043,"24256, 24228, 23803",445,66
296654,401 - Hampden,Prince Edward,R14 - Charlottesville,R14D - South,050,"23943, 23923, 23947, 23954, 23901",1526,606
297212,301 - Precinct 3-1,Emporia (City),R11 - Southside,R11A - Emporia,083,23847,589,347
2228446,302 - Stanardsville Town,Greene,R05 - Fredericksburg,R05E - West,062,22973,235,87
295582,302 - North Grundy,Buchanan,R13 - Southwest,R13B - Galax,043,"24614, 24628",1056,136
296538,401 - Roseland,Nelson,R14 - Charlottesville,R14A - Central,053,"22964, 22952, 22976, 22949, 24503, 22922, 22967",1944,583
295566,203 - Fitzhugh,Brunswick,R11 - Southside,R11A - Emporia,083,"23898, 23847, 23430, 23868, 23857",866,521
295578,201 - Grassy,Buchanan,R13 - Southwest,R13B - Galax,043,"24603, 24607",194,20
2294387,701 - Midway,Mecklenburg,R11 - Southside,R11A - Emporia,050,"23917, 23919, 23915",571,146
296097,302 - Pembroke,Giles,R13 - Southwest,R13A -  Greater CD9,042,"24319, 24084, 24136, 24150, 24128",2419,271
296158,503 - Scottsburg,Halifax,R13 - Southwest,R13C - The Hollers,050,"24558, 23959, 24589",1005,187
295726,301 - Millwood,Clarke,R12 - Shenandoah,R12E - Winchester,031,"20130, 20135, 22620, 22602, 22611",1995,674
296549,403 - Mountcastle,New Kent,R11 - Southside,R11C - HD 71,071,"23075, 24602, 23141, 23140",1165,247
296591,201 - Dry Pond,Patrick,R13 - Southwest,R13A -  Greater CD9,047,"24171, 24076",637,53
295587,503 - Vansant,Buchanan,R13 - Southwest,R13B - Galax,043,24656,841,107
296306,405 - Mountain View,Henry,R13 - Southwest,R13A -  Greater CD9,048,24112,898,342
546534,213 - Countryside,Loudoun,R03 - Loudoun,R03H - Sterling,028,20165,1460,871
296061,502 - Callaway,Franklin,R13 - Southwest,R13A -  Greater CD9,039,"24059, 24091, 24065, 24151, 24088, 24067, 24079",1935,246
296755,501 - Chester Gap,Rappahannock,R03 - Loudoun,R03F - Misc,061,"22630, 22623, 22640",574,118
295570,304 - Seymour,Brunswick,R11 - Southside,R11A - Emporia,083,"23920, 23950",479,203
295836,235 - Frying Pan,Fairfax,R02 - Fairfax,R02F - Herndon,008,"20170, 20171",3513,2556
1569560,603 - South Ridge,Culpeper,R05 - Fredericksburg,R05E - West,062,"22701, 22724, 22567",1092,586
295338,602 - Tangier,Accomack,R10 - Virginia Beach / Norfolk,R10F - North,100,23440,310,16
296846,103 - South Castlewood,Russell,R13 - Southwest,R13B - Galax,044,"24224, 24283",844,82
296850,301 - Cooks Mill,Russell,R13 - Southwest,R13B - Galax,043,"24260, 24225",440,31
295647,504 - Laurel,Carroll,R13 - Southwest,R13B - Galax,047,"24381, 24312, 24343",1024,74
296606,204 - Sandy Level,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,"24139, 24161, 24557, 24137, 24531",998,138
296798,103 - Plank Road,Rockbridge,R12 - Shenandoah,R12D - Staunton,037,"24450, 24555, 24066, 24578",564,79
296312,601 - Fontaine,Henry,R13 - Southwest,R13A -  Greater CD9,048,"24112, 24148",1970,441
2334682,212 - The View Alexandria,Alexandria (City),R01 - Inner Nova,R01H - Shirlington,004,22311,2018,1636
296607,206 - Climax,Pittsylvania,R13 - Southwest,R13C - The Hollers,048,24531,995,160
295706,410 - Wagstaff,Chesterfield,R07 - South Richmond,R07E - North Chesterfield,076,23236,785,454
297515,505 - Five Hundred Five,Richmond (City),R06 - North Richmond,R06A - Downtown,078,"23220, 23219",2127,1655
295579,202 - Bull,Buchanan,R13 - Southwest,R13B - Galax,043,"24614, 24628",898,94
296321,008 - McDowell,Highland,R12 - Shenandoah,R12D - Staunton,035,"24487, 24442, 23435, 24458, 24433",542,63
